PMID,Flesch-Kincaid Grade Level,Gunning Fog Index,SMOG Index,Active Voice (%),Passive Voice (%),Clause Density,Type-Token Ratio,Lexical Density,Stopword Frequency,Hedging Term Frequency,Modal Verb Frequency,DOI,target_variable
25470303,12.4,9.61,14.9,80.62913907284768,19.37086092715232,1.4105960264900663,0.1134455422345452,0.5511774124262897,0.2380599054945913,0.0016792283360018,0.0018354356230718,10.1002/14651858.CD009269.pub3,0
25473295,15.5,14.18,16.1,57.142857142857146,42.85714285714285,1.0285714285714285,0.3847533632286996,0.5739910313901345,0.2717488789237668,0.0017937219730941,0.000896860986547,10.2147/OTT.S69774,0
25478936,13.0,10.23,14.4,67.38544474393531,32.61455525606469,1.3692722371967656,0.1269623532998018,0.5737692424935223,0.2792257277853985,0.0025148605395518,0.0029721079103795,10.1002/14651858.CD002944.pub2,0
25479378,10.9,10.71,13.7,53.23741007194245,46.76258992805755,1.0431654676258992,0.2946798343421472,0.5683338642879898,0.2261866836572156,0.0038228735266008,0.0038228735266008,10.1371/journal.pone.0113669,0
25483140,12.6,11.32,14.3,50.0,50.0,1.1071428571428572,0.3619162640901771,0.5491143317230274,0.2270531400966183,0.001207729468599,0.000805152979066,10.3892/mmr.2014.3031,0
25483734,13.5,11.09,15.3,60.74074074074074,39.25925925925926,1.2,0.220771850170261,0.5831441543700341,0.2332576617480136,0.0019863791146424,0.0002837684449489,10.3892/mmr.2014.3055,0
25485541,13.1,11.48,14.9,56.09756097560975,43.90243902439025,1.2439024390243902,0.281140179617337,0.5665755564232722,0.2171026942600546,0.0015618898867629,0.0023428348301444,10.1371/journal.pone.0114404,0
25491920,13.8,13.35,15.2,61.42857142857142,38.57142857142858,1.042857142857143,0.3369031682284694,0.5452922802320392,0.2788933511825078,0.002677376171352,0.001784917447568,10.1038/srep07417,0
25500480,11.8,10.92,13.3,72.02380952380952,27.97619047619048,1.119047619047619,0.2444755244755244,0.556923076923077,0.2618181818181818,0.0019580419580419,0.0011188811188811,10.1159/000366390,0
25500837,8.7,8.6,11.9,76.25,23.75,1.45,0.2598039215686274,0.4558823529411764,0.2497420020639834,0.0007739938080495,0.002063983488132,10.1371/journal.pone.0114661,0
25500918,11.9,11.17,14.0,57.142857142857146,42.85714285714285,1.1160714285714286,0.2642469470827679,0.560719131614654,0.2832428765264586,0.0030529172320217,0.0020352781546811,10.1159/000366393,0
25502723,14.0,11.92,15.5,56.32911392405063,43.67088607594937,1.4620253164556962,0.2316568691487045,0.5490964511212715,0.2236011321576311,0.0021772262138036,0.0023949488351839,10.3892/mmr.2014.3082,0
25502928,12.1,11.57,14.1,52.10084033613445,47.89915966386555,1.092436974789916,0.296195652173913,0.5667270531400966,0.2493961352657004,0.0021135265700483,0.0033212560386473,10.1371/journal.pone.0115032,0
25503509,15.4,14.01,17.3,56.52173913043478,43.47826086956522,1.0521739130434782,0.2839546191247974,0.5828200972447326,0.2521880064829822,0.0012965964343598,0.0029173419773095,10.1159/000366386,0
25505267,9.7,9.49,11.9,63.25301204819277,36.74698795180723,1.1987951807228916,0.2748953213180411,0.5177498634625888,0.2213726561077735,0.0010922992900054,0.0009102494083378,10.1074/jbc.M114.624734,0
25512383,12.0,10.14,14.2,53.26086956521739,46.73913043478261,1.0380434782608696,0.2020333117023577,0.5572139303482587,0.2465931213497728,0.0008652390222799,0.0008652390222799,10.1074/jbc.M114.600759,0
25518047,9.0,8.3,12.2,66.66666666666667,33.33333333333333,1.0,0.3162251655629139,0.5336644591611479,0.1909492273730684,0.0005518763796909,0.0022075055187637,10.1093/ecco-jcc/jju002,0
25518051,11.4,10.09,14.0,43.90243902439024,56.09756097560976,1.0121951219512195,0.2638920134983127,0.539482564679415,0.243644544431946,0.0017997750281214,0.002474690663667,10.1093/ecco-jcc/jju008,0
25518058,9.3,8.89,12.5,62.7906976744186,37.2093023255814,1.337209302325581,0.2468586387434555,0.5047120418848168,0.21282722513089,0.0023560209424083,0.0044502617801047,10.1093/ecco-jcc/jju016,0
25519902,12.5,11.1,14.3,76.66666666666667,23.33333333333333,1.0466666666666666,0.2348855158219706,0.5436068947774634,0.2585541548752251,0.0025726781579624,0.0046308206843323,10.1074/jbc.M114.598797,0
25519906,13.1,11.61,14.1,49.78902953586498,50.210970464135016,1.0928270042194093,0.2015890115809318,0.5196606517640722,0.235658497172098,0.0009426339886883,0.0009426339886883,10.1074/jbc.M114.631937,0
25521610,12.3,11.58,14.1,63.15789473684211,36.84210526315789,1.0526315789473684,0.2844151771715271,0.579178425838821,0.2439636249608027,0.0012543116964565,0.0028222013170272,10.1371/journal.pone.0115392,0
25524260,9.0,7.28,11.9,66.66666666666667,33.33333333333333,1.1555555555555554,0.1844111138431276,0.4593066142119498,0.2161298254241455,0.0019670518809933,0.0017211703958691,10.3892/mmr.2014.3116,0
25525809,12.9,12.66,15.3,54.310344827586206,45.689655172413794,1.0517241379310345,0.2804878048780488,0.5916121356335514,0.2415229030339084,0.0032718619869125,0.002676977989292,10.1371/journal.pone.0115578,0
25526616,13.3,12.1,15.8,59.13978494623656,40.86021505376344,1.043010752688172,0.2607413647851727,0.6103622577927549,0.2531592249368155,0.0016849199663016,0.0008424599831508,10.1371/journal.pone.0115554,0
25529231,12.5,11.58,14.3,66.66666666666667,33.33333333333333,1.196078431372549,0.2883910386965377,0.5625254582484726,0.2293279022403258,0.00040733197556,0.00040733197556,10.3892/mmr.2014.3123,0
25531901,10.9,9.67,13.8,53.01204819277108,46.98795180722892,1.1686746987951808,0.247471743010113,0.4803688280785247,0.1951219512195122,0.0029744199881023,0.0035693039857227,10.1371/journal.pone.0114710,0
25538231,10.2,9.75,12.8,50.27932960893855,49.72067039106145,1.0335195530726258,0.2238805970149253,0.5598324168630532,0.2377585755433359,0.0036658811207122,0.0049751243781094,10.1074/jbc.M114.596866,0
25541712,10.3,7.66,12.4,65.93406593406593,34.065934065934066,1.054945054945055,0.2756882512601784,0.5343156262117099,0.2547499030632028,0.0034897246994959,0.0019387359441644,10.1371/journal.pone.0116077,0
25555386,10.3,8.66,12.2,60.71428571428572,39.285714285714285,1.0595238095238095,0.2637236084452975,0.4833013435700576,0.2115163147792706,0.000383877159309,0.000767754318618,10.1093/ecco-jcc/jju029,0
25561731,12.6,11.13,14.9,63.58974358974359,36.41025641025641,1.0102564102564102,0.2178542178542178,0.5730958230958231,0.2297297297297297,0.0042997542997543,0.001023751023751,10.1074/jbc.M114.615658,0
25562152,12.2,11.72,14.5,61.267605633802816,38.732394366197184,1.1549295774647887,0.2700526478786001,0.5763394239702694,0.2412511613502632,0.0003096934035305,0.0,10.1159/000366399,0
25562161,12.1,10.51,14.0,65.96858638743456,34.031413612565444,1.2722513089005236,0.2016985138004246,0.559447983014862,0.2399150743099787,0.0018577494692144,0.0037154989384288,10.1159/000369658,0
25562162,16.0,13.73,16.3,88.0,12.0,1.0,0.3945720250521921,0.6012526096033403,0.2526096033402922,0.0041753653444676,0.0041753653444676,10.1159/000369659,0
25562750,13.6,10.01,15.9,92.66714593817396,7.332854061826024,1.074766355140187,0.1288110324263883,0.5233693626537458,0.2674617964964592,0.0038017144986954,0.0067089079388743,10.1002/14651858.CD009771.pub2,0
25564611,12.7,11.09,14.4,53.41614906832298,46.58385093167702,1.105590062111801,0.202534232577151,0.5556918046188433,0.2581238503985285,0.0010218679746576,0.0014306151645207,10.1074/jbc.M114.618124,0
25565862,9.6,9.49,11.9,59.32203389830508,40.67796610169492,1.3728813559322033,0.2969881814715974,0.5188715211589783,0.1890964544414792,0.0003812428516965,0.0019062142584826,10.2147/OTT.S71086,0
25565865,10.8,9.52,13.4,73.33333333333333,26.666666666666668,1.180952380952381,0.2226898444647758,0.5193046660567247,0.2481244281793229,0.0038426349496797,0.0062214089661482,10.2147/OTT.S66465,0
25565866,10.9,9.42,13.6,67.08860759493672,32.91139240506329,1.3670886075949369,0.209065444359562,0.5231729055258467,0.2400050929462694,0.0070028011204481,0.0091673032849503,10.2147/OTT.S68859,0
25565868,13.4,11.8,15.7,46.15384615384615,53.84615384615385,1.3076923076923077,0.2934705464868701,0.5429382540809085,0.2409510290986515,0.0035486160397444,0.0028388928317956,10.2147/OTT.S70886,0
25573292,11.7,10.94,13.8,61.0,39.0,1.28,0.3016326530612245,0.5248979591836734,0.2142857142857142,0.0004081632653061,0.0008163265306122,10.3892/mmr.2014.3143,0
25586666,10.2,10.21,13.0,43.39622641509434,56.60377358490566,1.169811320754717,0.267172812725958,0.5603759942154736,0.2404193781634128,0.0014461315979754,0.0007230657989877,10.3892/mmr.2015.3191,0
25588386,10.4,9.26,13.2,59.523809523809526,40.47619047619048,1.2023809523809523,0.2527973476999585,0.5097389142146705,0.2366348943224202,0.001243265644426,0.0029009531703273,10.1093/ecco-jcc/jjv001,0
25591760,12.4,12.2,15.0,54.0,46.0,1.12,0.2856054836252856,0.6005331302361006,0.2593297791317593,0.0015232292460015,0.0011424219345011,10.1159/000369685,0
25591769,11.6,11.27,14.2,69.7841726618705,30.215827338129497,1.1079136690647482,0.2936967632027257,0.5614991482112436,0.2746166950596252,0.0040885860306643,0.003747870528109,10.1159/000369694,0
25591778,13.0,12.25,14.9,64.54545454545455,35.45454545454545,1.0454545454545454,0.2605607476635514,0.5607476635514018,0.2485981308411215,0.0007476635514018,0.0018691588785046,10.1159/000369703,0
25591913,13.0,12.26,15.1,52.713178294573645,47.28682170542636,1.162790697674419,0.2445390070921985,0.5605673758865248,0.2312056737588652,0.0011347517730496,0.0008510638297872,10.1159/000369728,0
25602023,15.7,15.06,16.5,53.333333333333336,46.66666666666666,1.1666666666666667,0.2958143569724571,0.5590978095857732,0.2730427239210583,0.0045543266102797,0.0078074170461938,10.1093/ecco-jcc/jju006,0
25613130,11.9,10.68,14.1,63.41463414634146,36.58536585365854,1.048780487804878,0.2502603262755987,0.5522388059701493,0.2839291912530371,0.0013884068031933,0.00416522040958,10.1038/srep07993,0
25613478,11.7,10.79,14.4,75.92592592592592,24.07407407407408,1.0648148148148149,0.2445008460236886,0.5638747884940778,0.199238578680203,0.0033840947546531,0.0033840947546531,10.1159/000369712,0
25627689,14.5,11.81,15.6,55.36723163841808,44.63276836158192,1.03954802259887,0.205009633911368,0.5500963391136802,0.2633911368015414,0.0017341040462427,0.0015414258188824,10.1074/jbc.M114.588244,0
25629215,12.3,8.94,14.8,92.74116523400193,7.25883476599809,1.1900668576886342,0.0809378411302188,0.5892198895726874,0.1590596275846794,0.0023256181872834,0.0016769763799458,10.1002/14651858.CD004250.pub5,0
25631048,10.8,10.61,13.5,64.81481481481481,35.18518518518518,1.0740740740740742,0.2269558481797056,0.530854634650142,0.2553576039246062,0.0012909888974954,0.0018073844564936,10.1074/jbc.M114.607424,0
25633279,15.3,12.83,16.0,44.89795918367348,55.10204081632652,1.054421768707483,0.28475935828877,0.5946524064171123,0.2427807486631016,0.0005347593582887,0.0010695187165775,10.1159/000369746,0
25633415,15.2,12.52,15.9,95.83333333333331,4.166666666666666,1.0833333333333333,0.4448529411764705,0.5294117647058824,0.1709558823529411,0.0,0.0,10.1159/000369747,0
25634618,14.9,11.26,15.5,55.4054054054054,44.5945945945946,1.108108108108108,0.2141698215251487,0.5657111952406706,0.2374256354786371,0.0016224986479177,0.0016224986479177,10.3892/mmr.2015.3286,0
25634761,14.4,12.95,15.8,58.92857142857143,41.07142857142857,1.0535714285714286,0.238927011852776,0.578914535246413,0.2432938240798502,0.0,0.0009357454772301,10.1159/000369741,0
25645923,11.0,10.34,12.7,58.267716535433074,41.732283464566926,1.3858267716535433,0.2664493183165382,0.5992886781268524,0.1935388263189093,0.0005927682276229,0.0002963841138114,10.1074/jbc.M114.595579,0
25650963,12.2,11.79,14.8,44.33962264150944,55.66037735849056,1.1132075471698113,0.2881956752924495,0.5526409074796171,0.2414037575327897,0.0,0.0,10.3892/mmr.2015.3295,0
25661802,13.5,10.47,15.1,48.16326530612245,51.83673469387755,1.2163265306122448,0.1873617256637168,0.5642975663716814,0.2881637168141593,0.0020741150442477,0.0020741150442477,10.1159/000373930,0
25666548,10.9,10.35,13.3,47.77777777777777,52.22222222222223,1.0333333333333334,0.2431980906921241,0.5503579952267303,0.2742243436754176,0.0004773269689737,0.0011933174224343,10.1038/srep08347,0
25674005,11.1,10.16,13.2,38.84297520661158,61.15702479338842,1.115702479338843,0.2602641913602285,0.5608711174580507,0.2649053909318101,0.0017850767583006,0.0017850767583006,10.2147/OTT.S76063,0
25678798,13.7,12.46,14.9,78.37837837837839,21.62162162162162,1.2162162162162162,0.3699731903485255,0.580875781948168,0.2403932082216264,0.0,0.0,10.2147/OTT.S76712,0
25679346,14.1,12.58,15.0,81.72043010752688,18.27956989247312,1.2258064516129032,0.1970861999190611,0.5803318494536625,0.3310400647511129,0.0042492917847025,0.0178065560501821,10.1002/14651858.CD009216.pub2,0
25687204,13.0,13.08,14.3,66.07142857142857,33.92857142857143,1.1428571428571428,0.3843390804597701,0.5818965517241379,0.2974137931034483,0.0007183908045977,0.0150862068965517,10.1093/ecco-jcc/jjv036,0
25695151,12.7,11.03,13.9,44.73684210526315,55.26315789473685,1.3245614035087718,0.2783430232558139,0.5734011627906976,0.2020348837209302,0.0,0.0,10.3892/mmr.2015.3362,0
25705663,8.5,8.11,11.7,61.11111111111111,38.88888888888889,1.148148148148148,0.3125317097919837,0.5580923389142567,0.2242516489091831,0.0010147133434804,0.0020294266869609,10.1155/2015/487985,0
25709476,10.5,9.73,12.6,43.11926605504587,56.88073394495413,1.146788990825688,0.2765804597701149,0.5682471264367817,0.2349137931034483,0.0007183908045977,0.0007183908045977,10.2147/OTT.S76116,0
25711193,10.7,8.93,12.9,55.02958579881657,44.97041420118343,1.0591715976331362,0.244486795534985,0.5965151102640893,0.232507487067792,0.000816771031854,0.000544514021236,10.1002/jcb.25092,0
25721714,12.1,10.43,13.8,65.10416666666667,34.89583333333333,1.0885416666666667,0.1987412248850157,0.5591866376180101,0.2624061970467199,0.0004841442749939,0.0004841442749939,10.1159/000373951,0
25722650,16.7,15.16,17.4,66.66666666666667,33.33333333333333,1.2258064516129032,0.1702591737233769,0.5100076982294073,0.2826533230690274,0.0011547344110854,0.0141134205799332,10.1002/14651858.CD010982,0
25728748,13.8,13.21,15.9,65.25423728813558,34.74576271186441,1.0847457627118644,0.2511494252873563,0.5626436781609195,0.2646551724137931,0.0031609195402298,0.0008620689655172,10.1038/srep08654,0
25730344,17.5,14.33,17.7,95.79172610556348,4.208273894436519,1.0791726105563482,0.1041868997518074,0.5836840401424409,0.1967195424625013,0.0062587676702276,0.0019423761735189,10.1002/14651858.CD011430,0
25731605,12.5,12.03,13.8,62.264150943396224,37.735849056603776,1.018867924528302,0.3014705882352941,0.5609243697478992,0.2857142857142857,0.0010504201680672,0.0045518207282913,10.1038/srep08651,0
25735894,11.5,10.6,14.2,66.90647482014388,33.093525179856115,1.064748201438849,0.2795667447306791,0.5676229508196722,0.2701990632318501,0.0011709601873536,0.0026346604215456,10.1038/srep08748,0
25739098,11.8,10.81,13.4,46.01769911504425,53.98230088495575,1.2300884955752212,0.2616048938467074,0.5840230298668586,0.2533285354444045,0.0014393666786613,0.0014393666786613,10.3892/mmr.2015.3418,0
25750541,9.9,8.48,11.8,54.08163265306122,45.91836734693878,1.7142857142857142,0.2530321046373365,0.5239001189060642,0.1950059453032104,0.0009512485136741,0.0011890606420927,10.2147/OTT.S73438,0
25754700,14.0,12.62,15.3,63.82978723404255,36.17021276595745,1.1702127659574468,0.3111818543573418,0.5626740947075209,0.2610425785913251,0.0019896538002387,0.0043772383605252,10.1038/srep08973,0
25760096,13.6,11.37,14.9,56.69291338582677,43.30708661417323,1.1968503937007875,0.2302395209580838,0.5637724550898203,0.242814371257485,0.0005988023952095,0.0008982035928143,10.3892/mmr.2015.3468,0
25760137,11.1,10.01,13.3,58.035714285714285,41.96428571428572,1.5714285714285714,0.2394642273766742,0.5295655014701078,0.1979745181313296,0.0006533812479581,0.0009800718719372,10.3892/mmr.2015.3446,0
25760396,10.4,9.37,13.3,52.38095238095239,47.61904761904761,1.1428571428571428,0.2191536748329621,0.5487750556792873,0.2405345211581291,0.0004454342984409,0.0004454342984409,10.3892/mmr.2015.3460,0
25760812,15.2,12.59,17.5,72.97297297297297,27.027027027027028,1.0810810810810811,0.1890243902439024,0.5667344173441734,0.2174796747967479,0.0023712737127371,0.0020325203252032,10.1002/14651858.CD010036.pub2,0
25776533,10.6,9.67,13.0,50.0,50.0,1.1025641025641026,0.2628666297731046,0.521306032097399,0.2722744881018262,0.0049806308799114,0.0055340343110127,10.3892/mmr.2015.3489,0
25777341,9.8,10.27,12.9,59.130434782608695,40.869565217391305,1.1652173913043478,0.2547699214365881,0.5237560793116348,0.2547699214365881,0.0018705574261129,0.0018705574261129,10.3892/mmr.2015.3473,0
25790842,12.2,9.73,14.0,66.97247706422019,33.02752293577982,1.4036697247706422,0.2348772462667679,0.5758035940268287,0.2589217919514047,0.0017717033662363,0.0030372057706909,10.1159/000373961,0
25791820,14.5,12.48,16.3,88.73239436619718,11.267605633802818,1.028169014084507,0.362657091561939,0.6166965888689407,0.2324955116696589,0.0,0.0026929982046678,10.1159/000369710,0
25792377,12.2,10.8,14.3,47.46835443037975,52.53164556962025,1.0126582278481011,0.2847309136420525,0.600125156445557,0.2424906132665832,0.0012515644555694,0.000938673341677,10.1159/000373970,0
25792843,11.4,10.86,13.5,60.563380281690144,39.436619718309856,1.0845070422535212,0.3445674044265593,0.5694164989939637,0.2429577464788732,0.0020120724346076,0.0010060362173038,10.2147/OTT.S79316,0
25792845,11.6,9.7,13.7,52.94117647058824,47.05882352941176,1.1647058823529413,0.3062920459042342,0.557182429758607,0.2358527898694103,0.001978630787495,0.003165809259992,10.2147/OTT.S79204,0
25808976,10.5,9.5,12.6,63.9240506329114,36.07594936708861,1.0569620253164558,0.2775899169996926,0.5936059022440824,0.2360897632954196,0.0030740854595757,0.0018444512757454,10.1002/jcb.25174,0
25815521,11.0,10.55,13.2,51.65562913907284,48.34437086092716,1.2649006622516556,0.2629107981220657,0.5648474178403756,0.2350352112676056,0.0014671361502347,0.0011737089201877,10.3892/mmr.2015.3511,0
25820017,8.8,7.71,11.8,64.83516483516483,35.16483516483517,1.065934065934066,0.2543859649122807,0.5581140350877193,0.2514619883040935,0.0032894736842105,0.0036549707602339,10.1093/ecco-jcc/jjv055,0
25824462,12.6,11.93,15.2,62.03703703703704,37.96296296296296,1.25,0.2450381679389313,0.5748091603053435,0.23206106870229,0.0015267175572519,0.0011450381679389,10.1159/000373978,0
25833234,15.6,14.56,16.7,80.85106382978724,19.148936170212767,1.074468085106383,0.3538784067085954,0.5924528301886792,0.2477987421383647,0.0025157232704402,0.0050314465408805,10.1159/000373980,0
25835053,10.3,7.55,12.9,91.08341323106424,8.916586768935762,1.1917545541706616,0.1259922310420537,0.5438833530372121,0.212689297978945,0.0020266846816416,0.0021392782750661,10.1002/14651858.CD006037.pub3,0
25845340,11.9,10.68,14.3,57.77777777777778,42.22222222222222,1.3777777777777778,0.2031442663378545,0.5499383477188656,0.251849568434032,0.000924784217016,0.000616522811344,10.3892/mmr.2015.3595,0
25845525,12.4,10.59,14.3,53.94736842105263,46.05263157894737,1.1710526315789471,0.2581244196843082,0.5533890436397401,0.2686474775611266,0.0024760136180748,0.0021665119158155,10.3892/mmr.2015.3580,0
25847123,11.7,11.17,14.5,44.53781512605042,55.46218487394958,1.2605042016806722,0.2476973684210526,0.530921052631579,0.2319078947368421,0.0016447368421052,0.0019736842105263,10.3892/mmr.2015.3570,0
25856282,11.7,10.57,13.6,65.06849315068493,34.93150684931507,1.0273972602739727,0.2970565453137103,0.564291247095275,0.2335398915569326,0.0023237800154918,0.0027110766847405,10.1038/srep09730,0
25867530,11.6,9.71,13.5,72.5609756097561,27.439024390243905,1.0304878048780488,0.2671087533156498,0.5718832891246685,0.2116710875331565,0.0021220159151193,0.0023872679045092,10.1038/srep09704,0
25869129,9.7,8.56,12.1,56.888888888888886,43.11111111111112,1.231111111111111,0.1496445292179642,0.5266169585573088,0.2384255245361539,0.0008670019074041,0.0006936015259233,10.1074/jbc.M114.622415,0
25871842,13.3,11.98,15.1,56.25,43.75,1.0104166666666667,0.2812629829663481,0.5774823431657665,0.2521811383464894,0.0020772746157041,0.0016618196925633,10.1159/000374002,0
25872642,10.3,9.93,12.9,69.29824561403508,30.701754385964914,1.0964912280701755,0.2613752993499829,0.5641464249059186,0.2716387273349299,0.0006842285323297,0.0023947998631542,10.1038/srep09612,0
25873273,12.3,11.14,14.1,52.67857142857143,47.32142857142857,1.2232142857142858,0.2151300236406619,0.5118203309692672,0.2467494089834515,0.0026595744680851,0.0026595744680851,10.3892/mmr.2015.3599,0
25895877,11.4,9.39,13.5,47.70642201834863,52.293577981651374,1.128440366972477,0.2479310344827586,0.5351724137931034,0.2962068965517241,0.0017241379310344,0.0037931034482758,10.1093/ecco-jcc/jjv065,0
25901391,11.3,10.74,14.3,41.3793103448276,58.620689655172406,1.0517241379310345,0.2575757575757575,0.5738636363636364,0.2454545454545454,0.0018939393939393,0.0011363636363636,10.3892/mmr.2015.3654,0
25901663,12.7,12.56,14.3,54.95495495495496,45.04504504504504,1.045045045045045,0.3079041586339851,0.5271275130817956,0.2676948499036078,0.0033048746901679,0.0033048746901679,10.1038/srep09281,0
25902005,12.0,10.05,13.6,43.333333333333336,56.66666666666666,1.2083333333333333,0.2593398621690243,0.558215451577802,0.2190787087413855,0.0007254261878853,0.0007254261878853,10.3892/mmr.2015.3661,0
25903835,9.0,9.4,12.2,76.25,23.75,1.00625,0.2701358965860126,0.5127610208816705,0.2253894597282068,0.0089492873715611,0.0092807424593967,10.1002/jcb.25203,0
25908428,13.9,12.37,15.7,79.38461538461539,20.615384615384617,1.196923076923077,0.194485063714226,0.5747858784207228,0.3107374138291205,0.004491330687278,0.0080426154167537,10.1002/14651858.CD010663.pub2,0
25914548,12.8,10.27,14.4,71.42857142857143,28.57142857142857,1.1020408163265305,0.3105390185036202,0.5905068382944489,0.2204344328238133,0.0040225261464199,0.0040225261464199,10.2147/OTT.S78911,0
25924650,14.1,11.26,15.6,72.99270072992701,27.00729927007299,1.0145985401459854,0.2159715486582606,0.5877788554801164,0.2502424830261882,0.0064662140316844,0.0064662140316844,10.1159/000374051,0
25925563,11.3,10.16,13.5,57.77777777777778,42.22222222222222,1.0722222222222222,0.2493854138213602,0.5894564326686698,0.2570335973777656,0.0013657470636438,0.0008194482381862,10.1159/000374060,0
25927331,15.8,14.57,16.9,60.50420168067227,39.49579831932773,1.092436974789916,0.2762246729930751,0.5827135162862273,0.2918697101820979,0.0017953321364452,0.00589894844832,10.1038/srep09907,0
25945061,8.8,8.27,11.1,70.6896551724138,29.310344827586203,1.0862068965517242,0.2626005929690809,0.506565014824227,0.2210927573062261,0.0004235493434985,0.001694197373994,10.2147/OTT.S81837,0
25954995,12.0,11.48,14.7,48.80952380952381,51.19047619047619,1.2261904761904765,0.2750850340136054,0.5395408163265306,0.2372448979591837,0.002125850340136,0.0025510204081632,10.3892/mmr.2015.3742,0
25960665,15.0,13.85,16.3,61.36363636363637,38.63636363636363,1.0909090909090908,0.4006284367635506,0.6048703849175177,0.2545168892380204,0.0,0.0,10.2147/OTT.S83114,0
25960669,15.0,14.03,15.7,61.90476190476191,38.095238095238095,2.1904761904761907,0.2427133015368309,0.5328563857975622,0.2456279809220985,0.0013248542660307,0.0039745627980922,10.2147/OTT.S81995,0
25966336,10.8,8.48,13.0,85.4077253218884,14.592274678111588,1.2660944206008584,0.1572152150163869,0.5691727083126428,0.2320985202105472,0.0026814976661038,0.0039725891349687,10.1002/14651858.CD001916.pub3,0
25967959,13.9,12.71,16.0,66.66666666666667,33.33333333333333,1.261904761904762,0.2821024617431803,0.5768463073852296,0.2308715901530272,0.0029940119760479,0.0049900199600798,10.1159/000374063,0
25967966,14.4,13.81,16.0,59.78260869565217,40.21739130434783,1.0108695652173914,0.2833966171901967,0.5843976527442182,0.2226441146013117,0.0013807386952019,0.0017259233690024,10.1159/000374070,0
25967968,13.5,11.41,15.1,68.75,31.25,1.046875,0.2456456456456456,0.5933933933933934,0.2756756756756757,0.0006006006006006,0.0018018018018018,10.1159/000374072,0
25968583,12.0,10.15,14.2,59.84251968503937,40.15748031496063,1.0551181102362204,0.2796314741035856,0.6202689243027888,0.2221115537848605,0.0022410358565737,0.0034860557768924,10.1093/ecco-jcc/jjv087,0
25979344,11.4,10.38,13.6,54.26008968609865,45.73991031390135,1.0358744394618835,0.1886766524666758,0.541157070221245,0.256149512161605,0.003572900920709,0.0009619348632678,10.1074/jbc.M115.659433,0
25987350,12.5,11.09,13.8,53.80116959064328,46.19883040935672,1.1637426900584795,0.2248978714254998,0.6237368307890776,0.2225327886476026,0.0008600301010535,0.0006450225757901,10.1093/ecco-jcc/jjv089,0
25987351,11.2,10.02,13.6,79.0,21.0,1.15,0.2599213442974615,0.5513049696102967,0.244547729710404,0.0042903110475509,0.0042903110475509,10.1093/ecco-jcc/jjv090,0
25988291,11.4,8.43,13.2,82.48945147679325,17.51054852320675,1.5759493670886076,0.1336237344007534,0.5582175653402401,0.1703555450906522,0.00123616670591,0.0020014127619496,10.1002/14651858.CD001556.pub3,0
25992684,13.2,12.04,15.0,90.07407407407408,9.925925925925926,1.105925925925926,0.1370252745798597,0.5365885933571523,0.290062193992325,0.0033743549027391,0.0064178906973666,10.1002/14651858.CD011334.pub2,0
25997706,10.6,10.22,13.1,53.48837209302326,46.51162790697674,1.127906976744186,0.2943458980044346,0.5437915742793792,0.2455654101995565,0.0005543237250554,0.0005543237250554,10.3892/mmr.2015.3799,0
25997819,11.6,10.67,14.0,48.4126984126984,51.5873015873016,1.1746031746031746,0.2498207885304659,0.5551971326164875,0.2498207885304659,0.0025089605734767,0.0017921146953405,10.3892/mmr.2015.3817,0
25997934,12.4,10.84,14.3,54.66666666666667,45.33333333333333,1.2133333333333334,0.3201581027667984,0.5454545454545454,0.2495059288537549,0.0029644268774703,0.0029644268774703,10.3892/mmr.2015.3818,0
25998782,16.6,10.84,17.7,94.44444444444444,5.555555555555555,1.0555555555555556,0.348780487804878,0.5878048780487805,0.1609756097560975,0.0024390243902439,0.0024390243902439,10.1159/000430130,0
25999049,10.5,10.26,12.9,51.72413793103448,48.27586206896552,1.103448275862069,0.2583141602175277,0.5387994143484627,0.2336331311441121,0.0018824513700062,0.0016732901066722,10.1038/srep10326,0
25999739,10.6,11.07,12.9,42.10526315789473,57.89473684210527,1.0210526315789474,0.2803000394788788,0.5700750098697197,0.2538491906829846,0.0019739439399921,0.0015791551519936,10.2147/OTT.S70691,0
25999742,11.2,11.03,13.6,45.65217391304349,54.34782608695652,1.1956521739130437,0.3459491425192194,0.5357776463630988,0.2329982259018332,0.0023654642223536,0.0023654642223536,10.2147/OTT.S82433,0
26016556,11.2,10.42,13.5,59.61538461538461,40.38461538461539,1.1730769230769231,0.247953216374269,0.5403508771929825,0.2581871345029239,0.0017543859649122,0.0026315789473684,10.3892/mmr.2015.3854,0
26018080,13.4,11.44,14.7,56.140350877192986,43.85964912280701,1.1169590643274854,0.192542907871375,0.5535608601302032,0.2639573880449793,0.001775498125863,0.0021700532649437,10.1074/jbc.M115.636548,0
26021262,11.9,10.87,14.5,60.869565217391305,39.130434782608695,1.1180124223602483,0.2421948912015137,0.5465941343424787,0.2741248817407757,0.0030747398297067,0.0026017029328287,10.1159/000430134,0
26021268,13.0,12.16,15.3,93.33333333333331,6.666666666666667,1.0266666666666666,0.3345911949685534,0.590566037735849,0.2471698113207547,0.0031446540880503,0.0037735849056603,10.1159/000430140,0
